waveform	[0]		[1]	
t0	2015-03-25  12:12:47,316839		2015-03-25  12:12:47,316839	
delta t	4,000000E-5		4,000000E-5	

time[0]	Y[0]	time[1]	Y[1]
2015-03-25  12:12:47,321799	-5,000000E-1	2015-03-25  12:12:47,321799	-1,105501E-1
2015-03-25  12:12:47,321839	-5,000000E-1	2015-03-25  12:12:47,321839	-1,004843E-1
2015-03-25  12:12:47,321879	-5,000000E-1	2015-03-25  12:12:47,321879	-8,691054E-2
2015-03-25  12:12:47,321919	-5,000000E-1	2015-03-25  12:12:47,321919	-7,037816E-2
2015-03-25  12:12:47,321959	-5,000000E-1	2015-03-25  12:12:47,321959	-5,153639E-2
2015-03-25  12:12:47,321999	-5,000000E-1	2015-03-25  12:12:47,321999	-3,110935E-2
2015-03-25  12:12:47,322039	-5,000000E-1	2015-03-25  12:12:47,322039	-9,868322E-3
2015-03-25  12:12:47,322079	-5,000000E-1	2015-03-25  12:12:47,322079	1,139714E-2
2015-03-25  12:12:47,322119	-5,000000E-1	2015-03-25  12:12:47,322119	3,190841E-2
2015-03-25  12:12:47,322159	-5,000000E-1	2015-03-25  12:12:47,322159	5,092609E-2
2015-03-25  12:12:47,322199	-5,000000E-1	2015-03-25  12:12:47,322199	6,777650E-2
2015-03-25  12:12:47,322239	-5,000000E-1	2015-03-25  12:12:47,322239	8,187537E-2
2015-03-25  12:12:47,322279	-5,000000E-1	2015-03-25  12:12:47,322279	9,274785E-2
2015-03-25  12:12:47,322319	-5,000000E-1	2015-03-25  12:12:47,322319	1,000443E-1
2015-03-25  12:12:47,322359	-5,000000E-1	2015-03-25  12:12:47,322359	1,035511E-1
2015-03-25  12:12:47,322399	-5,000000E-1	2015-03-25  12:12:47,322399	1,031966E-1
2015-03-25  12:12:47,322439	-5,000000E-1	2015-03-25  12:12:47,322439	9,905153E-2
2015-03-25  12:12:47,322479	-5,000000E-1	2015-03-25  12:12:47,322479	9,132426E-2
2015-03-25  12:12:47,322519	-5,000000E-1	2015-03-25  12:12:47,322519	8,035116E-2
2015-03-25  12:12:47,322559	-5,000000E-1	2015-03-25  12:12:47,322559	6,658236E-2
2015-03-25  12:12:47,322599	-5,000000E-1	2015-03-25  12:12:47,322599	5,056356E-2
