2015-03-25	12:11
Amplitude: 1,00 V
Freq  (Hz) 	 Gain (dB)  	 Phase (deg)
17579,236            -51,502            -89,848
17782,794            -51,603            -89,849
17988,709            -51,703            -89,851
18197,009            -51,803            -89,853
18407,720            -51,904            -89,854
18620,871            -52,004            -89,856
18836,491            -52,104            -89,858
19054,607            -52,205            -89,859
19275,249            -52,305            -89,861
19498,446            -52,405            -89,863
19724,227            -52,506            -89,864
19952,623            -52,606            -89,866
20183,664            -52,706            -89,867
20417,379            -52,807            -89,869
20653,802            -52,907            -89,870
20892,961            -53,007            -89,872
21134,890            -53,107            -89,873
21379,621            -53,208            -89,875
21627,185            -53,308            -89,876
21877,616            -53,408            -89,878
22130,947            -53,508            -89,879
22387,211            -53,609            -89,880
22646,443            -53,709            -89,882
22908,677            -53,809            -89,883
23173,946            -53,909            -89,884
23442,288            -54,009            -89,886
23713,737            -54,110            -89,887
23988,329            -54,210            -89,888
24266,101            -54,310            -89,890
24547,089            -54,410            -89,891
24831,331            -54,510            -89,892
25118,864            -54,611            -89,893
25409,727            -54,711            -89,895
25703,958            -54,811            -89,896
26001,596            -54,911            -89,897
26302,680            -55,011            -89,898
26607,251            -55,112            -89,899
26915,348            -55,212            -89,901
27227,013            -55,312            -89,902
27542,287            -55,412            -89,903
27861,212            -55,512            -89,904
28183,829            -55,612            -89,905
28510,183            -55,712            -89,906
28840,315            -55,813            -89,907
29174,270            -55,913            -89,908
29512,092            -56,013            -89,909
29853,826            -56,113            -89,910
30199,517            -56,213            -89,911
30549,211            -56,313            -89,912
30902,954            -56,413            -89,913
31260,794            -56,513            -89,914
31622,777            -56,614            -89,915
31988,951            -56,714            -89,916
32359,366            -56,814            -89,917
32734,069            -56,914            -89,918
33113,112            -57,014            -89,919
33496,544            -57,114            -89,920
33884,416            -57,214            -89,921
34276,779            -57,314            -89,922
34673,685            -57,414            -89,923
35075,187            -57,515            -89,924
35481,339            -57,615            -89,925
35892,193            -57,715            -89,925
36307,805            -57,815            -89,926
36728,230            -57,915            -89,927
37153,523            -58,015            -89,928
37583,740            -58,115            -89,929
38018,940            -58,215            -89,930
38459,178            -58,315            -89,930
38904,514            -58,415            -89,931
39355,008            -58,515            -89,932
39810,717            -58,615            -89,933
40271,703            -58,716            -89,934
40738,028            -58,816            -89,934
41209,752            -58,916            -89,935
41686,938            -59,016            -89,936
42169,650            -59,116            -89,937
42657,952            -59,216            -89,937
43151,908            -59,316            -89,938
43651,583            -59,416            -89,939
44157,045            -59,516            -89,939
44668,359            -59,616            -89,940
45185,594            -59,716            -89,941
45708,819            -59,816            -89,941
46238,102            -59,916            -89,942
46773,514            -60,016            -89,943
47315,126            -60,116            -89,943
47863,009            -60,216            -89,944
48417,237            -60,317            -89,945
48977,882            -60,417            -89,945
49545,019            -60,517            -89,946
50118,723            -60,617            -89,947
50699,071            -60,717            -89,947
51286,138            -60,817            -89,948
51880,004            -60,917            -89,948
52480,746            -61,017            -89,949
53088,444            -61,117            -89,950
53703,180            -61,217            -89,950
54325,033            -61,317            -89,951
54954,087            -61,417            -89,951
55590,426            -61,517            -89,952
56234,133            -61,617            -89,952
56885,293            -61,717            -89,953
57543,994            -61,817            -89,954
58210,322            -61,917            -89,954
58884,366            -62,017            -89,955
59566,214            -62,117            -89,955
60255,959            -62,217            -89,956
60953,690            -62,317            -89,956
61659,500            -62,417            -89,957
62373,484            -62,517            -89,957
63095,734            -62,617            -89,958
63826,349            -62,717            -89,958
64565,423            -62,817            -89,959
65313,055            -62,917            -89,959
66069,345            -63,018            -89,960
66834,392            -63,118            -89,960
67608,298            -63,218            -89,960
